Unnamed: 0,carat,cut,color,clarity,depth,table,x,y,z,price
13834,0.9,Premium,D,SI2,62.9,56.0,6.19,6.09,3.86,4007
26379,0.3,Ideal,D,VVS1,62.1,56.0,4.32,4.31,2.68,1094
2859,1.05,Ideal,F,SI1,61.3,54.0,6.58,6.61,4.04,5842
20376,0.24,Premium,H,VVS1,61.2,58.0,3.96,4.01,2.44,432
13820,0.7,Very Good,F,SI1,59.4,59.0,5.75,5.8,3.43,2573
5681,0.24,Very Good,D,VVS2,58.7,61.0,4.04,4.07,2.38,485
19007,0.5,Very Good,E,VS2,62.9,60.0,5.07,5.1,3.2,1559
11376,0.7,Ideal,F,SI1,61.9,57.0,5.66,5.75,3.53,2230
7252,0.52,Ideal,I,VS2,61.5,56.0,5.19,5.21,3.2,1214
17609,0.32,Premium,E,SI1,62.2,57.0,4.43,4.38,2.74,720
5873,0.31,Ideal,D,VS2,61.5,56.0,4.35,4.37,2.68,734
17696,0.33,Premium,D,SI1,60.3,58.0,4.49,4.47,2.7,780
25556,1.28,Ideal,G,VVS2,61.2,54.0,7.03,7.06,4.31,10839
24365,0.3,Ideal,E,SI1,62.4,57.0,4.27,4.29,2.67,499
16689,0.91,Ideal,J,VS2,61.9,58.0,6.18,6.22,3.84,3299
1527,1.01,Premium,G,VS2,60.2,59.0,6.48,6.55,3.92,5759
17188,1.31,Ideal,I,VS1,64.3,59.0,6.87,6.84,4.41,6573
12095,0.46,Ideal,H,IF,62.2,55.0,4.94,4.99,3.09,1450
15906,1.52,Premium,D,SI1,60.2,58.0,7.49,7.46,4.5,12502
5300,0.3,Ideal,G,VVS2,62.2,55.0,4.33,4.29,2.68,878
5549,0.58,Premium,E,SI1,60.7,61.0,5.47,5.27,3.28,1641
8324,1.17,Ideal,G,VS1,61.8,57.0,6.76,6.8,4.19,8639
17612,0.41,Ideal,F,VVS2,60.1,57.0,4.85,4.83,2.91,1192
23240,0.42,Premium,E,VS1,62.2,59.0,4.76,4.79,2.97,1105
22031,0.71,Premium,G,SI1,62.0,60.0,5.68,5.64,3.51,2388
23900,1.59,Good,F,SI1,63.6,57.0,7.39,7.43,4.71,11716
22527,0.57,Very Good,J,SI2,59.9,60.0,5.36,5.43,3.23,1235
19626,1.67,Ideal,G,VS1,61.5,55.0,7.62,7.67,4.7,16643
8539,2.05,Premium,H,VS2,60.7,61.0,8.25,8.13,4.97,16235
11693,0.4,Ideal,D,VS2,61.3,56.0,4.79,4.74,2.92,1050
15164,0.32,Ideal,H,VS2,62.0,55.0,4.38,4.4,2.72,505
12622,0.53,Premium,D,SI1,60.0,58.0,5.29,5.24,3.16,1753
2768,0.9,Very Good,G,VS2,63.2,58.0,6.11,6.17,3.88,4531
26157,1.01,Ideal,F,SI1,62.0,56.0,6.41,6.46,3.99,6907
4032,0.5,Very Good,D,SI1,61.9,61.0,5.09,5.12,3.16,1436
25462,1.0,Premium,F,VS1,61.3,59.0,6.45,6.42,3.95,6692
16025,0.41,Premium,E,VVS1,60.7,58.0,4.8,4.86,2.93,1367
21994,0.9,Very Good,F,VS2,63.4,58.0,6.07,6.11,3.86,4400
7374,0.41,Premium,F,VS1,60.7,56.0,4.82,4.77,2.91,1076
15527,1.01,Very Good,G,SI1,63.5,60.0,6.41,6.38,3.92,4271
5481,0.35,Ideal,H,VS1,62.0,56.0,4.56,4.54,2.82,788
25130,0.28,Very Good,E,VS1,60.9,59.0,4.19,4.22,2.56,487
8831,1.35,Premium,J,SI1,62.1,54.0,7.15,7.09,4.42,4082
2985,0.73,Premium,F,VS2,58.9,60.0,5.9,5.81,3.45,2446
2636,0.3,Ideal,H,VS2,61.4,56.0,4.33,4.36,2.67,626
1586,1.57,Ideal,G,VVS2,,56.0,7.48,7.41,4.64,15144
2184,1.11,Ideal,H,SI2,61.3,60.0,6.68,6.66,4.09,4520
14911,0.4,Premium,E,VS1,61.5,58.0,4.73,4.76,2.92,800
7691,1.24,Very Good,I,VS2,60.0,58.0,6.98,7.03,4.2,6134
3209,0.7,Premium,F,SI1,59.5,57.0,5.81,5.79,3.45,2596
1188,1.04,Very Good,I,SI1,63.2,54.0,6.49,6.42,4.08,4193
26444,0.38,Ideal,D,VS1,62.0,55.0,4.68,4.64,2.89,1140
2454,0.41,Good,J,VS1,63.2,59.0,4.67,4.7,2.96,621
17802,0.53,Ideal,F,VVS2,61.4,56.0,5.19,5.23,3.2,2275
4367,0.54,Ideal,F,VVS1,60.8,56.0,5.28,5.34,3.23,2356
22539,0.32,Premium,H,VS2,60.5,59.0,4.39,4.43,2.67,505
11514,1.26,Premium,H,SI2,60.9,57.0,7.03,6.96,4.26,5434
9589,0.26,Very Good,H,VVS2,62.5,56.0,4.07,4.09,2.55,486
21111,1.47,Very Good,H,SI2,62.6,58.0,7.17,7.24,4.51,7438
24719,1.58,Ideal,H,VS2,61.4,56.0,7.5,7.56,4.62,12334
12655,0.35,Good,G,SI1,,56.0,4.46,4.5,2.84,522
2743,1.02,Very Good,G,SI1,62.9,56.0,6.36,6.4,4.01,4704
3169,0.51,Ideal,D,VS1,61.7,54.0,5.12,5.15,3.17,1752
17827,1.21,Very Good,H,SI2,62.1,60.0,6.77,6.82,4.22,5190
13727,1.32,Ideal,G,VS1,61.4,54.0,7.09,7.13,4.37,9715
24084,1.25,Ideal,E,SI2,62.3,58.0,6.86,6.89,4.28,7289
5047,0.71,Good,G,SI2,63.8,56.0,5.65,5.6,3.59,1960
9299,1.11,Ideal,H,SI1,62.0,56.0,6.65,6.61,4.11,5102
15025,0.7,Good,E,SI2,59.9,57.0,5.75,5.8,3.46,2026
18979,1.0,Fair,G,SI2,68.3,54.0,6.21,6.12,4.2,3142
12669,1.52,Premium,E,VS1,60.6,58.0,7.38,7.44,4.49,16628
9304,0.51,Ideal,F,VVS2,62.2,55.0,5.12,5.11,3.18,1998
6531,0.41,Good,I,VVS2,63.1,56.0,4.72,4.75,2.99,827
9964,2.02,Premium,I,SI2,59.4,59.0,8.21,8.25,4.89,14211
23749,0.91,Ideal,J,VS1,60.7,57.0,6.26,6.23,3.79,3296
22528,1.22,Premium,I,VS1,61.1,58.0,6.91,6.84,4.2,6121
7365,2.48,Very Good,H,SI2,63.3,56.0,8.6,8.55,5.43,15746
18975,1.01,Very Good,D,SI1,62.7,58.0,6.34,6.38,3.99,4821
8848,0.36,Ideal,G,SI1,,55.0,4.59,4.54,2.86,689
19338,0.3,Ideal,F,IF,62.2,57.0,4.3,4.32,2.68,886
24900,1.52,Very Good,D,SI1,60.6,57.8,7.4,7.46,4.51,14295
8828,0.93,Premium,F,SI2,61.3,62.0,6.26,6.17,3.81,3317
10425,0.74,Premium,F,SI1,60.7,59.0,5.85,5.82,3.54,2415
11099,1.01,Good,E,VS1,64.6,58.0,6.22,6.29,4.04,6509
26878,0.71,Premium,E,VVS1,62.5,57.0,5.67,5.62,3.53,3831
19431,1.23,Very Good,G,VVS2,62.0,58.0,6.77,6.82,4.21,9803
21367,0.24,Premium,E,VVS1,60.6,59.0,4.02,4.0,2.43,668
19818,1.54,Premium,G,VS2,61.1,59.0,7.44,7.4,4.53,12308
6204,0.5,Good,D,SI1,63.3,56.0,5.07,5.1,3.22,1436
18786,0.39,Premium,G,VVS1,60.4,59.0,4.72,4.75,2.86,1095
13967,1.5,Premium,I,VVS2,59.7,60.0,7.62,7.46,4.5,10744
25768,1.01,Ideal,G,SI1,63.0,57.0,6.37,6.4,4.02,5555
5018,1.0,Ideal,G,VS1,62.2,56.0,6.35,6.41,3.97,6349
13691,1.33,Premium,I,SI2,62.3,59.0,7.01,6.98,4.36,5765
9087,0.71,Ideal,E,SI1,61.1,57.0,5.75,5.77,3.52,3128
26377,1.14,Premium,J,SI2,62.3,56.0,6.73,6.66,4.17,4022
13859,0.31,Good,H,VS1,63.6,55.0,4.29,4.32,2.74,544
3836,2.0,Ideal,H,VS2,62.4,55.0,8.03,7.94,4.99,15829
3701,0.31,Very Good,I,SI1,63.3,53.0,4.32,4.3,2.73,523
1687,1.12,Ideal,H,VS1,60.9,57.0,6.71,6.73,4.09,7616
10670,0.3,Good,I,SI2,63.3,56.0,4.26,4.3,2.71,351
11769,0.53,Ideal,F,VS1,62.3,55.0,5.18,5.22,3.24,1812
11552,0.9,Very Good,I,VS2,62.5,57.0,6.12,6.2,3.85,3209
1272,0.3,Premium,E,VS2,61.6,58.0,4.33,4.31,2.66,844
26375,0.38,Ideal,F,SI2,60.6,56.0,4.73,4.7,2.86,827
23169,1.18,Ideal,I,VS1,62.2,57.0,6.76,6.72,4.19,5551
166,0.59,Ideal,I,VVS1,61.2,56.0,5.42,5.46,3.33,2049
14987,1.18,Ideal,E,VS1,62.4,54.0,6.79,6.74,4.22,9886
747,0.3,Premium,I,VS1,61.7,59.0,4.3,4.26,2.64,608
11798,0.9,Premium,E,SI2,62.2,60.0,6.15,6.19,3.84,3662
4895,0.29,Ideal,G,VS1,62.2,54.0,4.23,4.26,2.64,507
1485,0.38,Ideal,E,SI2,61.5,55.0,4.69,4.72,2.89,603
20559,0.9,Very Good,H,VS1,62.9,58.0,6.06,6.12,3.83,4309
22976,0.9,Premium,F,SI2,61.4,58.0,6.13,6.19,3.78,3619
23020,1.0,Premium,E,SI2,58.5,61.0,6.52,6.48,3.8,4202
14713,1.2,Ideal,D,VS2,61.4,56.0,6.88,6.79,4.2,9935
14494,1.7,Ideal,H,I1,62.6,54.1,7.58,7.63,4.77,7068
16052,0.46,Ideal,I,VS1,62.2,54.0,4.95,4.99,3.09,906
4644,0.5,Ideal,H,SI2,62.3,53.0,5.1,5.14,3.19,964
6039,1.01,Ideal,G,SI2,61.7,56.0,6.47,6.43,3.98,4260
4072,0.54,Ideal,G,SI1,61.7,55.0,5.24,5.27,3.24,1187
9103,0.7,Ideal,F,VS1,61.6,55.0,5.75,5.71,3.53,2874
16748,1.24,Premium,F,VS1,62.5,58.0,6.87,6.83,4.28,10033
25559,0.41,Ideal,F,VVS2,,56.0,4.82,4.78,2.93,1192
3042,0.34,Ideal,E,SI2,62.4,57.0,4.5,4.47,2.8,612
353,1.02,Very Good,H,VS2,62.5,56.0,6.42,6.45,4.02,5217
13198,0.9,Very Good,H,SI1,63.2,61.0,6.12,6.03,3.84,3242
11028,0.3,Premium,E,VVS2,61.8,58.0,4.29,4.26,2.64,1013
26112,0.51,Premium,J,VS2,61.5,58.0,5.14,5.1,3.15,1020
18593,0.31,Very Good,E,SI1,61.2,58.0,4.34,4.38,2.67,507
19505,0.75,Premium,F,SI1,,58.0,5.83,5.87,3.6,2683
6598,0.41,Very Good,F,IF,61.6,58.0,4.75,4.79,2.94,1313
16590,0.5,Good,G,VVS2,61.2,63.3,5.06,5.08,3.1,1690
16919,1.5,Premium,D,SI2,,60.0,7.48,7.45,4.4,8518
22762,1.55,Very Good,G,SI2,61.9,60.0,7.31,7.36,4.54,8873
2479,0.54,Ideal,G,VVS2,61.9,55.0,5.2,5.3,3.25,1927
6209,0.32,Ideal,F,VS2,61.6,55.0,4.43,4.4,2.72,828
3727,0.71,Premium,F,SI1,60.7,54.0,5.84,5.8,3.53,2809
11688,0.41,Ideal,I,VVS2,62.3,56.0,4.77,4.73,2.96,1061
24159,0.58,Ideal,H,VS1,61.2,55.0,5.39,5.42,3.31,1671
19025,1.0,Premium,E,SI2,60.7,58.0,6.45,6.38,3.9,3763
16756,0.37,Ideal,J,VS1,62.4,55.0,4.59,4.64,2.88,487
25918,0.49,Fair,D,VS2,57.5,68.0,5.18,5.11,2.96,1249
6498,0.33,Ideal,E,VS2,62.3,57.0,4.37,4.43,2.74,723
10898,0.32,Ideal,I,IF,60.8,54.0,4.47,4.44,2.71,864
18157,0.32,Ideal,F,VVS1,,56.0,4.46,4.48,2.71,867
7465,1.6,Ideal,F,VS2,60.1,57.0,7.65,7.59,4.58,13853
5321,0.3,Ideal,I,VS1,61.0,56.0,4.37,4.35,2.66,608
8489,0.4,Ideal,F,VS2,63.4,54.0,4.73,4.68,2.99,1059
19149,1.01,Very Good,H,SI1,59.8,61.0,6.54,6.51,3.9,4680
12975,0.33,Ideal,D,VS1,60.9,57.0,4.5,4.47,2.73,957
10926,0.31,Premium,G,SI1,62.4,55.0,4.34,4.31,2.7,593
11828,1.09,Ideal,E,SI2,59.4,57.0,6.74,6.65,3.98,3760
26007,0.92,Ideal,D,VS2,61.4,56.0,6.26,6.28,3.85,6513
18841,1.01,Ideal,E,SI2,61.5,55.0,6.45,6.49,3.98,4504
24201,0.35,Ideal,E,SI2,61.7,56.0,4.55,4.53,2.8,630
3142,0.6,Ideal,F,VVS2,60.8,57.0,5.44,5.49,3.32,2856
20729,0.4,Ideal,E,VVS2,62.4,59.0,4.7,4.73,2.94,1166
11055,1.71,Ideal,J,VVS2,,59.0,7.65,7.68,4.72,10945
6049,0.51,Very Good,G,SI2,63.2,57.0,5.07,5.03,3.19,1100
3128,0.3,Ideal,D,SI2,60.2,56.0,4.37,4.4,2.64,447
11984,2.01,Ideal,I,SI1,62.4,54.0,8.04,7.96,5.0,12617
8745,0.97,Premium,F,SI1,62.7,59.0,6.31,6.28,3.95,4481
13740,0.5,Premium,G,VS1,60.7,60.0,5.09,5.12,3.1,1624
24208,0.9,Good,G,SI1,63.9,60.0,6.1,6.07,3.89,3512
19159,0.34,Premium,D,VS2,62.1,58.0,4.5,4.45,2.78,1033
15267,1.11,Ideal,E,SI2,60.6,56.0,6.76,6.78,4.1,5962
12309,1.01,Very Good,D,SI2,62.0,57.0,6.41,6.46,3.99,5656
19835,0.7,Premium,G,VS1,61.4,59.0,5.59,5.74,3.51,2512
20169,0.33,Premium,F,VS2,60.1,58.0,4.45,4.47,2.68,666
7603,0.75,Good,F,I1,64.0,59.0,5.78,5.62,3.66,1013
7692,0.28,Ideal,D,VVS2,61.1,55.0,4.23,4.28,2.6,827
10947,0.5,Ideal,E,VS2,61.6,57.0,5.09,5.13,3.15,1575
13024,0.74,Good,F,SI2,62.6,65.0,5.66,5.69,3.55,2685
5133,0.35,Ideal,F,VVS2,62.1,56.0,4.56,4.52,2.82,956
7984,0.31,Ideal,G,SI1,63.0,56.0,4.34,4.3,2.72,593
20285,0.3,Premium,F,VVS2,61.6,58.0,4.28,4.35,2.66,737
10503,0.52,Very Good,G,VVS2,62.0,57.0,5.15,5.19,3.2,1794
19539,0.38,Ideal,G,VS1,62.4,54.0,4.63,4.67,2.9,759
9441,0.7,Premium,F,VS2,58.7,61.0,5.8,5.72,3.38,2842
4320,0.51,Premium,F,SI1,59.4,60.0,5.21,5.19,3.09,1406
14703,1.21,Premium,F,SI2,,60.0,6.81,6.74,3.99,5243
14206,1.55,Ideal,G,SI1,61.7,57.0,7.4,7.44,4.58,12951
21665,0.51,Good,G,VVS2,58.1,62.0,5.24,5.3,3.06,1813
17527,1.11,Ideal,F,VS2,61.7,55.0,6.65,6.67,4.11,7473
21956,1.03,Premium,H,SI2,62.0,60.0,6.47,6.41,4.0,3749
8214,0.52,Ideal,E,VS1,62.6,57.0,5.11,5.15,3.21,1668
7180,0.35,Ideal,I,VVS2,62.3,57.0,4.49,4.53,2.81,614
15584,0.31,Ideal,H,IF,62.2,54.0,4.38,4.4,2.73,789
10738,0.38,Ideal,G,VVS2,60.7,57.0,4.7,4.73,2.86,873
12469,0.6,Premium,F,VVS2,61.1,58.0,5.41,5.45,3.32,2560
10360,0.62,Very Good,D,VS1,63.4,55.0,5.46,5.43,3.45,2310
5269,0.79,Very Good,G,SI1,60.6,57.0,5.98,6.06,3.65,2793
892,0.32,Ideal,E,VVS2,62.3,56.0,4.4,4.37,2.73,1080
5530,0.4,Premium,E,VS2,62.2,58.0,4.72,4.67,2.92,975
3196,1.54,Premium,G,SI2,61.6,58.0,7.45,7.3,4.57,7287
23596,1.5,Ideal,I,VS1,62.0,53.0,7.4,7.35,4.57,9618
9704,0.39,Very Good,E,VS2,60.0,56.0,4.76,4.81,2.87,808
16698,0.3,Ideal,E,VVS1,60.6,57.0,4.35,4.33,2.63,956
10839,1.01,Very Good,H,VVS2,59.6,63.0,6.55,6.47,3.88,5684
23056,0.33,Premium,H,IF,62.0,58.0,4.39,4.42,2.73,868
6201,2.22,Ideal,I,SI2,62.7,61.0,8.31,8.23,5.19,14416
682,0.71,Ideal,I,IF,61.5,56.0,5.74,5.77,3.54,2925
18213,0.83,Ideal,D,VS2,62.0,54.9,6.03,6.04,3.74,4378
20688,1.01,Premium,G,VS1,60.8,58.0,6.44,6.51,3.94,6499
9757,1.0,Good,D,VS1,62.7,62.0,6.21,6.23,3.9,7672
26421,0.35,Ideal,H,IF,60.8,56.0,4.61,4.6,2.8,1017
9219,0.9,Premium,E,SI2,60.4,59.0,6.24,6.21,3.76,3856
11438,1.51,Premium,G,VVS2,60.9,58.0,7.38,7.42,4.51,15164
7152,1.0,Premium,E,VS2,60.4,57.0,6.49,6.46,3.91,6720
26165,0.32,Ideal,E,VVS1,61.5,56.0,4.43,4.45,2.73,1140
19381,1.12,Premium,J,SI2,60.6,59.0,6.68,6.61,4.03,2898
4482,0.72,Ideal,F,SI1,62.1,55.0,5.73,5.8,3.58,2440
23929,0.41,Ideal,G,VS1,62.4,57.0,4.7,4.75,2.95,899
3356,0.73,Ideal,E,VS1,62.5,57.0,5.73,5.76,3.59,3235
14999,0.59,Very Good,E,SI2,60.5,58.0,5.43,5.51,3.31,1325
296,0.32,Ideal,G,VVS2,61.6,55.0,4.4,4.43,2.72,708
9253,0.31,Good,I,VS1,63.5,57.0,4.26,4.28,2.71,489
1929,0.91,Premium,G,SI2,60.1,62.0,6.24,6.2,3.73,3047
19888,1.2,Ideal,G,VS2,62.8,57.0,6.78,6.72,4.24,7243
15774,0.56,Very Good,D,VS2,62.8,57.0,5.25,5.29,3.31,1963
12117,0.71,Ideal,G,SI1,61.4,55.0,5.75,5.79,3.54,2423
9478,0.9,Very Good,H,VVS1,62.1,59.0,6.17,6.19,3.84,4664
14659,2.22,Ideal,I,VS2,61.3,56.0,8.45,8.36,5.15,18531
17481,0.32,Ideal,G,VVS2,62.4,54.0,4.38,4.37,2.73,936
4142,0.82,Very Good,J,SI2,62.0,58.0,5.93,5.98,3.69,2175
26569,0.4,Fair,G,VS2,64.6,55.0,4.62,4.64,2.99,722
11595,0.5,Good,E,VVS2,,62.0,5.04,5.09,3.12,2437
18472,0.34,Premium,G,VS2,61.6,60.0,4.47,4.49,2.76,596
23063,0.9,Premium,H,VS2,62.3,58.0,6.18,6.09,3.82,3919
25200,0.4,Very Good,G,SI2,63.2,56.0,4.73,4.7,2.98,765
9407,1.0,Good,E,VVS1,64.1,62.0,6.29,6.26,4.02,7084
10223,1.11,Very Good,D,VVS1,62.5,58.0,6.67,6.6,4.15,12200
17942,0.41,Ideal,D,VVS1,60.6,57.0,4.82,4.79,2.91,1582
9054,0.3,Ideal,G,IF,61.4,57.0,4.37,4.33,2.67,956
25584,0.33,Ideal,E,VS2,61.1,56.0,4.48,4.45,2.73,928
4206,1.0,Premium,G,VS2,62.9,56.0,6.42,6.27,3.99,5806
6187,0.52,Premium,H,VS1,59.2,60.0,5.27,5.23,3.11,1577
14938,0.71,Premium,F,VS1,59.0,60.0,5.82,5.8,3.43,2839
20277,0.43,Ideal,G,VVS2,60.9,57.0,4.85,4.9,2.97,1056
6097,0.55,Very Good,D,SI1,61.2,58.0,5.24,5.29,3.22,1692
1991,1.01,Premium,E,VS2,62.0,59.0,6.44,6.46,4.0,6666
9973,0.3,Ideal,J,VS1,59.7,57.0,4.4,4.37,2.62,506
1419,1.01,Very Good,I,SI2,61.5,62.0,6.37,6.41,3.93,3299
19964,0.32,Ideal,G,VS1,61.7,55.0,4.43,4.39,2.72,828
4179,0.29,Ideal,E,IF,61.9,57.0,4.25,4.29,2.64,815
11478,0.9,Premium,G,VS2,62.8,60.0,6.14,6.08,3.84,4052
2186,2.04,Very Good,J,VS2,62.4,57.0,8.04,8.19,5.06,13825
12871,0.7,Ideal,J,SI1,60.4,56.0,5.71,5.74,3.46,1926
3627,0.53,Ideal,J,VS1,61.4,55.2,5.2,5.22,3.2,1218
5119,0.52,Ideal,D,SI1,60.0,56.0,5.19,5.24,3.13,1600
23253,1.01,Premium,G,VS2,62.9,58.0,6.39,6.3,3.99,6108
9197,0.92,Very Good,E,SI2,62.1,58.0,6.18,6.22,3.85,4011
6175,0.95,Premium,D,SI2,60.1,61.0,6.37,6.35,3.82,4341
828,0.3,Good,G,VS1,63.6,54.0,4.31,4.25,2.72,776
14837,1.01,Good,E,I1,61.5,65.0,6.28,6.21,3.84,3484
24545,0.7,Fair,G,SI2,58.6,56.0,5.8,5.74,3.38,2208
24308,1.16,Premium,F,VS2,60.5,59.0,6.86,6.8,4.13,5781
18447,0.82,Ideal,I,SI2,61.1,57.0,6.05,6.09,3.71,2075
11466,1.01,Premium,E,VS1,60.8,59.0,6.42,6.46,3.92,7821
25778,0.9,Very Good,H,VVS2,62.4,58.0,6.12,6.15,3.83,4740
13637,0.51,Ideal,E,SI1,61.5,55.0,5.18,5.16,3.18,1546
4122,2.04,Premium,G,SI2,62.1,59.0,8.14,8.06,5.03,14900
24248,0.28,Very Good,E,IF,59.6,55.0,4.24,4.31,2.55,688
25176,0.83,Ideal,J,VS2,62.3,55.0,6.01,6.03,3.75,2742
16213,0.56,Ideal,D,VS1,62.5,56.0,5.26,5.3,3.3,2292
20911,0.35,Premium,D,SI1,61.0,60.0,4.58,4.54,2.78,827
9660,0.3,Ideal,E,VS2,61.5,56.0,4.29,4.33,2.65,658
15690,1.02,Very Good,H,SI1,58.4,62.0,6.55,6.61,3.84,4518
23304,1.21,Premium,D,VVS1,60.1,59.0,6.96,6.88,4.16,17192
3058,1.01,Very Good,E,VS1,59.4,59.0,6.52,6.54,3.88,8348
12367,1.1,Ideal,G,SI1,61.6,56.0,6.59,6.68,4.09,5610
19424,1.7,Very Good,G,VS2,61.6,58.0,7.63,7.67,4.71,16086
11268,1.23,Ideal,J,VS2,61.2,57.0,6.93,6.88,4.23,6015
9587,1.34,Ideal,H,SI1,62.4,54.0,7.05,7.08,4.41,7659
19045,0.32,Ideal,I,VVS2,61.5,56.0,4.42,4.4,2.71,720
11721,1.07,Ideal,E,SI2,61.6,55.0,6.62,6.59,4.07,4564
2494,0.56,Premium,E,SI1,62.5,59.0,5.24,5.2,3.26,1653
24383,0.74,Very Good,E,SI1,61.3,58.0,5.8,5.84,3.57,3009
4869,2.02,Very Good,I,VS2,63.2,53.0,8.09,8.18,5.14,16179
6468,1.01,Premium,G,VS1,61.2,58.0,6.47,6.33,3.92,6335
25802,0.3,Very Good,J,VS1,,57.0,4.26,4.23,2.69,506
25163,0.32,Premium,G,VS2,61.5,60.0,4.4,4.42,2.71,561
8621,1.2,Very Good,I,SI1,63.2,58.0,6.71,6.75,4.25,5257
9327,1.67,Premium,I,VS1,61.1,58.0,7.69,7.6,4.67,11400
22875,0.43,Premium,G,IF,61.4,59.0,4.79,4.85,2.96,1433
19003,0.25,Very Good,E,VVS2,63.0,55.0,4.0,4.03,2.53,575
17738,1.22,Premium,I,SI2,62.5,58.0,6.8,6.76,4.24,5226
18773,1.07,Ideal,G,VVS1,60.9,56.0,6.6,6.67,4.04,8895
8785,0.4,Ideal,D,VS1,62.2,57.0,4.71,4.74,2.94,1043
5992,2.02,Premium,I,SI2,59.4,59.0,8.25,8.21,4.89,14341
10075,0.3,Premium,G,SI2,62.3,59.0,4.29,4.25,2.66,506
11535,1.3,Fair,J,SI1,66.0,57.1,6.73,6.82,4.45,5488
4669,1.51,Ideal,E,SI2,61.9,56.0,7.31,7.36,4.54,10588
20599,0.8,Ideal,E,SI2,61.0,55.0,6.0,6.03,3.67,2978
9432,1.5,Premium,H,SI2,62.3,59.0,7.27,7.21,4.52,7291
4666,0.72,Very Good,J,SI1,58.3,62.0,5.87,5.93,3.44,1886
3774,1.74,Premium,G,VS1,61.7,58.0,7.78,7.69,4.77,17904
16851,0.32,Premium,G,VS2,61.0,59.0,4.42,4.46,2.71,561
1288,0.68,Good,F,SI1,58.1,60.0,5.8,5.91,3.4,2074
17550,0.4,Very Good,D,VVS2,58.3,59.0,4.88,4.9,2.85,1078
7291,1.01,Very Good,E,SI1,62.8,57.0,6.37,6.41,4.01,5499
17306,1.28,Premium,G,VS1,60.9,58.0,7.09,7.01,4.29,9505
17392,0.3,Very Good,J,VS1,61.2,61.0,4.3,4.33,2.64,394
114,0.23,Very Good,E,VVS2,60.0,56.0,4.03,4.07,2.43,530
26511,0.23,Ideal,F,VS1,61.1,56.0,3.97,3.99,2.43,548
6501,0.33,Premium,G,VS1,60.8,59.0,4.45,4.43,2.7,854
19697,0.59,Very Good,G,VS2,61.1,57.0,5.4,5.43,3.31,1664
24115,0.9,Very Good,F,I1,61.9,59.0,6.16,6.18,3.82,2199
7250,0.34,Ideal,G,SI1,61.9,55.0,4.5,4.52,2.79,540
13103,0.5,Very Good,D,SI1,62.8,61.0,5.04,5.08,3.18,1395
3682,0.77,Good,F,VS1,59.3,56.0,5.98,6.03,3.56,3393
5854,0.5,Very Good,G,VS2,60.9,58.0,5.08,5.1,3.1,1351
23157,0.5,Very Good,F,VS2,60.6,58.0,5.07,5.12,3.09,1436
1760,1.24,Very Good,J,SI2,63.3,60.0,6.83,6.75,4.29,3908
4553,0.3,Premium,H,VS1,61.4,59.0,4.33,4.3,2.65,675
6877,1.22,Very Good,H,SI2,63.1,59.0,6.81,6.75,4.28,5192
25983,1.59,Very Good,D,SI1,62.8,54.0,7.43,7.48,4.68,13631
9911,0.41,Good,D,SI1,63.1,57.0,4.68,4.73,2.97,717
26600,0.4,Ideal,G,SI2,61.9,54.0,4.75,4.8,2.94,622
25803,0.28,Very Good,E,VS1,61.8,55.0,4.21,4.24,2.61,489
14554,0.91,Premium,F,SI2,61.7,58.0,6.22,6.29,3.86,3609
6690,1.5,Very Good,F,SI1,63.0,56.0,7.28,7.32,4.6,10479
1816,1.02,Good,J,SI2,63.1,58.0,6.34,6.38,4.01,3298
14696,0.33,Ideal,F,VS2,61.4,57.0,4.48,4.45,2.74,854
5338,1.21,Ideal,G,VS1,61.3,57.0,6.82,6.87,4.2,10685
16161,1.5,Ideal,E,SI1,62.0,55.0,7.4,7.32,4.56,11489
17543,1.02,Ideal,D,VS1,62.6,57.0,6.4,6.44,4.02,8347
10878,0.5,Very Good,G,SI1,60.6,56.0,5.13,5.16,3.12,1202
7010,0.89,Ideal,F,VS2,61.5,55.0,6.18,6.21,3.81,4854
16448,0.9,Ideal,J,VS1,62.6,55.0,6.13,6.11,3.83,3048
1126,1.27,Premium,G,SI1,61.4,59.0,6.98,6.94,4.27,7133
2260,0.73,Premium,E,VS2,61.6,59.0,5.77,5.73,3.54,2821
3352,1.0,Fair,G,VS1,63.1,68.0,6.32,6.17,3.94,4892
13549,0.7,Ideal,H,SI2,60.6,54.0,5.73,5.65,3.45,1715
17872,1.7,Very Good,D,SI2,60.8,59.0,7.76,7.83,4.75,11431
7482,0.31,Very Good,I,VS1,63.0,58.0,4.29,4.32,2.71,489
16030,1.07,Very Good,H,VS2,61.3,58.0,6.59,6.62,4.05,5820
8751,1.53,Ideal,E,SI2,61.2,57.0,7.42,7.46,4.55,10339
17767,0.7,Very Good,F,VS2,62.2,56.0,5.67,5.75,3.55,2325
19380,2.04,Very Good,I,SI2,62.5,52.0,8.02,8.17,5.06,14477
14269,0.42,Ideal,G,VVS1,61.7,55.0,4.78,4.84,2.97,1179
22524,0.3,Ideal,F,VVS2,61.4,56.0,4.32,4.35,2.66,694
9193,0.37,Ideal,G,SI1,61.9,55.0,4.62,4.66,2.87,586
18924,0.63,Premium,E,VS1,60.4,58.0,5.59,5.64,3.39,2171
11244,0.3,Ideal,H,IF,62.1,57.0,4.29,4.31,2.67,764
